Date_NodeID	1_0	6_0	7_0	10_0
2022092406	0.8000	0.8000	0.8000	0.8000
2022092407	0.8000	0.8000	0.8000	0.8000
2022092408	0.8000	0.8000	0.8000	0.8000
2022092409	0.8000	0.8000	0.8000	0.8000
2022092410	0.8000	0.8000	0.8000	0.8000
2022092411	0.8000	0.8000	0.8000	0.8000
2022092412	0.8000	0.8000	0.8000	0.8000
2022092413	0.8000	0.8000	0.8000	0.8000
2022092414	0.8000	0.8000	0.8000	0.8000
2022092415	0.8000	0.8000	0.8000	0.8000
2022092416	0.8000	0.8000	0.8000	0.8000
2022092417	0.8000	0.8000	0.8000	0.8000
2022092418	0.8000	0.8000	0.8000	0.8000
2022092419	0.8000	0.8000	0.8000	0.8000
2022092420	0.8000	0.8000	0.8000	0.8000
2022092421	0.8000	0.8000	0.8000	0.8000
2022092422	0.8000	0.8000	0.8000	0.8000
2022092423	0.8000	0.8000	0.8000	0.8000
2022092500	0.8000	0.8000	0.8000	0.8000
2022092501	0.8000	0.8000	0.8000	0.8000
2022092502	0.8000	0.8000	0.8000	0.8000
2022092503	0.8000	0.8000	0.8000	0.8000
2022092504	0.8000	0.8000	0.8000	0.8000
2022092505	0.8000	0.8000	0.8000	0.8000
2022092506	0.8000	0.8000	0.8000	0.8000
2022092507	0.8000	0.8000	0.8000	0.8000
2022092508	0.8000	0.8000	0.8000	0.8000
2022092509	0.8000	0.8000	0.8000	0.8000
2022092510	0.8000	0.8000	0.8000	0.8000
2022092511	0.8000	0.8000	0.8000	0.8000
2022092512	0.8000	0.8000	0.8000	0.8000
2022092513	0.8000	0.8000	0.8000	0.8000
2022092514	0.8000	0.8000	0.8000	0.8000
2022092515	0.8000	0.8000	0.8000	0.8000
2022092516	0.8000	0.8000	0.8000	0.8000
2022092517	0.8000	0.8000	0.8000	0.8000
2022092518	0.8000	0.8000	0.8000	0.8000
2022092519	0.8000	0.8000	0.8000	0.8000
2022092520	0.8000	0.8000	0.8000	0.8000
2022092521	0.8000	0.8000	0.8000	0.8000
2022092522	0.8000	0.8000	0.8000	0.8000
2022092523	0.8000	0.8000	0.8000	0.8000
2022092600	0.8000	0.8000	0.8000	0.8000
2022092601	0.8000	0.8000	0.8000	0.8000
2022092602	0.8000	0.8000	0.8000	0.8000
2022092603	0.8000	0.8000	0.8000	0.8000
2022092604	0.8000	0.8000	0.8000	0.8000
2022092605	0.8000	0.8000	0.8000	0.8000
2022092606	0.8000	0.8000	0.8000	0.8000
2022092607	0.8000	0.8000	0.8000	0.8000
2022092608	0.8000	0.8000	0.8000	0.8000
2022092609	0.8000	0.8000	0.8000	0.8000
2022092610	0.8000	0.8000	0.8000	0.8000
2022092611	0.8000	0.8000	0.8000	0.8000
2022092612	0.8000	0.8000	0.8000	0.8000
2022092613	0.8000	0.8000	0.8000	0.8000
2022092614	0.8000	0.8000	0.8000	0.8000
2022092615	0.8000	0.8000	0.8000	0.8000
2022092616	0.8000	0.8000	0.8000	0.8000
2022092617	0.8000	0.8000	0.8000	0.8000
2022092618	0.8000	0.8000	0.8000	0.8000
2022092619	0.8000	0.8000	0.8000	0.8000
2022092620	0.8000	0.8000	0.8000	0.8000
2022092621	0.8000	0.8000	0.8000	0.8000
2022092622	0.8000	0.8000	0.8000	0.8000
2022092623	0.8000	0.8000	0.8000	0.8000
2022092700	0.8000	0.8000	0.8000	0.8000
2022092701	0.8000	0.8000	0.8000	0.8000
2022092702	0.8000	0.8000	0.8000	0.8000
2022092703	0.8000	0.8000	0.8000	0.8000
2022092704	0.8000	0.8000	0.8000	0.8000
2022092705	0.8000	0.8000	0.8000	0.8000
2022092706	0.8000	0.8000	0.8000	0.8000
2022092707	0.8000	0.8000	0.8000	0.8000
2022092708	0.8000	0.8000	0.8000	0.8000
2022092709	0.8000	0.8000	0.8000	0.8000
2022092710	0.8000	0.8000	0.8000	0.8000
2022092711	0.8000	0.8000	0.8000	0.8000
2022092712	0.8000	0.8000	0.8000	0.8000
2022092713	0.8000	0.8000	0.8000	0.8000
2022092714	0.8000	0.8000	0.8000	0.8000
2022092715	0.8000	0.8000	0.8000	0.8000
2022092716	0.8000	0.8000	0.8000	0.8000
2022092717	0.8000	0.8000	0.8000	0.8000
2022092718	0.8000	0.8000	0.8000	0.8000
2022092719	0.8000	0.8000	0.8000	0.8000
2022092720	0.8000	0.8000	0.8000	0.8000
2022092721	0.8000	0.8000	0.8000	0.8000
2022092722	0.8000	0.8000	0.8000	0.8000
2022092723	0.8000	0.8000	0.8000	0.8000
2022092800	0.8000	0.8000	0.8000	0.8000
2022092801	0.8000	0.8000	0.8000	0.8000
2022092802	0.8000	0.8000	0.8000	0.8000
2022092803	0.8000	0.8000	0.8000	0.8000
2022092804	0.8000	0.8000	0.8000	0.8000
2022092805	0.8000	0.8000	0.8000	0.8000
2022092806	0.8000	0.8000	0.8000	0.8000
2022092807	0.8000	0.8000	0.8000	0.8000
2022092808	0.8000	0.8000	0.8000	0.8000
2022092809	0.8000	0.8000	0.8000	0.8000
2022092810	0.8000	0.8000	0.8000	0.8000
2022092811	0.8000	0.8000	0.8000	0.8000
2022092812	0.8000	0.8000	0.8000	0.8000
2022092813	0.8000	0.8000	0.8000	0.8000
2022092814	0.8000	0.8000	0.8000	0.8000
2022092815	0.8000	0.8000	0.8000	0.8000
2022092816	0.8000	0.8000	0.8000	0.8000
2022092817	0.8000	0.8000	0.8000	0.8000
2022092818	0.8000	0.8000	0.8000	0.8000
2022092819	0.8000	0.8000	0.8000	0.8000
2022092820	0.8000	0.8000	0.8000	0.8000
2022092821	0.8000	0.8000	0.8000	0.8000
2022092822	0.8000	0.8000	0.8000	0.8000
2022092823	0.8000	0.8000	0.8000	0.8000
2022092900	0.8000	0.8000	0.8000	0.8000
2022092901	0.8000	0.8000	0.8000	0.8000
2022092902	0.8000	0.8000	0.8000	0.8000
2022092903	0.8000	0.8000	0.8000	0.8000
2022092904	0.8000	0.8000	0.8000	0.8000
2022092905	0.8000	0.8000	0.8000	0.8000
2022092906	0.8000	0.8000	0.8000	0.8000
2022092907	0.8000	0.8000	0.8000	0.8000
2022092908	0.8000	0.8000	0.8000	0.8000
2022092909	0.8000	0.8000	0.8000	0.8000
2022092910	0.8000	0.8000	0.8000	0.8000
2022092911	0.8000	0.8000	0.8000	0.8000
2022092912	0.8000	0.8000	0.8000	0.8000
2022092913	0.8000	0.8000	0.8000	0.8000
2022092914	0.8000	0.8000	0.8000	0.8000
2022092915	0.8000	0.8000	0.8000	0.8000
2022092916	0.8000	0.8000	0.8000	0.8000
2022092917	0.8000	0.8000	0.8000	0.8000
2022092918	0.8000	0.8000	0.8000	0.8000
2022092919	0.8000	0.8000	0.8000	0.8000
2022092920	0.8000	0.8000	0.8000	0.8000
2022092921	0.8000	0.8000	0.8000	0.8000
2022092922	0.8000	0.8000	0.8000	0.8000
2022092923	0.8000	0.8000	0.8000	0.8000
2022093000	0.8000	0.8000	0.8000	0.8000
2022093001	0.8000	0.8000	0.8000	0.8000
2022093002	0.8000	0.8000	0.8000	0.8000
2022093003	0.8000	0.8000	0.8000	0.8000
2022093004	0.8000	0.8000	0.8000	0.8000
2022093005	0.8000	0.8000	0.8000	0.8000
2022093006	0.8000	0.8000	0.8000	0.8000
2022093007	0.8000	0.8000	0.8000	0.8000
2022093008	0.8000	0.8000	0.8000	0.8000
2022093009	0.8000	0.8000	0.8000	0.8000
2022093010	0.8000	0.8000	0.8000	0.8000
2022093011	0.8000	0.8000	0.8000	0.8000
2022093012	0.8000	0.8000	0.8000	0.8000
2022093013	0.8000	0.8000	0.8000	0.8000
2022093014	0.8000	0.8000	0.8000	0.8000
2022093015	0.8000	0.8000	0.8000	0.8000
2022093016	0.8000	0.8000	0.8000	0.8000
2022093017	0.8000	0.8000	0.8000	0.8000
2022093018	0.8000	0.8000	0.8000	0.8000
2022093019	0.8000	0.8000	0.8000	0.8000
2022093020	0.8000	0.8000	0.8000	0.8000
2022093021	0.8000	0.8000	0.8000	0.8000
2022093022	0.8000	0.8000	0.8000	0.8000
2022093023	0.8000	0.8000	0.8000	0.8000
2022100100	0.8000	0.8000	0.8000	0.8000
2022100101	0.8000	0.8000	0.8000	0.8000
2022100102	0.8000	0.8000	0.8000	0.8000
2022100103	0.8000	0.8000	0.8000	0.8000
2022100104	0.8000	0.8000	0.8000	0.8000
2022100105	0.8000	0.8000	0.8000	0.8000
2022100106	0.8000	0.8000	0.8000	0.8000
2022100107	0.8000	0.8000	0.8000	0.8000
2022100108	0.8000	0.8000	0.8000	0.8000
2022100109	0.8000	0.8000	0.8000	0.8000
2022100110	0.8000	0.8000	0.8000	0.8000
2022100111	0.8000	0.8000	0.8000	0.8000
2022100112	0.8000	0.8000	0.8000	0.8000
2022100113	0.8000	0.8000	0.8000	0.8000
2022100114	0.8000	0.8000	0.8000	0.8000
2022100115	0.8000	0.8000	0.8000	0.8000
2022100116	0.8000	0.8000	0.8000	0.8000
2022100117	0.8000	0.8000	0.8000	0.8000
2022100118	0.8000	0.8000	0.8000	0.8000
2022100119	0.8000	0.8000	0.8000	0.8000
2022100120	0.8000	0.8000	0.8000	0.8000
2022100121	0.8000	0.8000	0.8000	0.8000
2022100122	0.8000	0.8000	0.8000	0.8000
2022100123	0.8000	0.8000	0.8000	0.8000
2022100200	0.8000	0.8000	0.8000	0.8000
2022100201	0.8000	0.8000	0.8000	0.8000
2022100202	0.8000	0.8000	0.8000	0.8000
2022100203	0.8000	0.8000	0.8000	0.8000
2022100204	0.8000	0.8000	0.8000	0.8000
2022100205	0.8000	0.8000	0.8000	0.8000
2022100206	0.8000	0.8000	0.8000	0.8000
2022100207	0.8000	0.8000	0.8000	0.8000
2022100208	0.8000	0.8000	0.8000	0.8000
2022100209	0.8000	0.8000	0.8000	0.8000
2022100210	0.8000	0.8000	0.8000	0.8000
2022100211	0.8000	0.8000	0.8000	0.8000
2022100212	0.8000	0.8000	0.8000	0.8000
2022100213	0.8000	0.8000	0.8000	0.8000
2022100214	0.8000	0.8000	0.8000	0.8000
2022100215	0.8000	0.8000	0.8000	0.8000
2022100216	0.8000	0.8000	0.8000	0.8000
2022100217	0.8000	0.8000	0.8000	0.8000
2022100218	0.8000	0.8000	0.8000	0.8000
2022100219	0.8000	0.8000	0.8000	0.8000
2022100220	0.8000	0.8000	0.8000	0.8000
2022100221	0.8000	0.8000	0.8000	0.8000
2022100222	0.8000	0.8000	0.8000	0.8000
2022100223	0.8000	0.8000	0.8000	0.8000
2022100300	0.8000	0.8000	0.8000	0.8000
2022100301	0.8000	0.8000	0.8000	0.8000
2022100302	0.8000	0.8000	0.8000	0.8000
2022100303	0.8000	0.8000	0.8000	0.8000
2022100304	0.8000	0.8000	0.8000	0.8000
2022100305	0.8000	0.8000	0.8000	0.8000
2022100306	0.8000	0.8000	0.8000	0.8000
2022100307	0.8000	0.8000	0.8000	0.8000
2022100308	0.8000	0.8000	0.8000	0.8000
2022100309	0.8000	0.8000	0.8000	0.8000
2022100310	0.8000	0.8000	0.8000	0.8000
2022100311	0.8000	0.8000	0.8000	0.8000
2022100312	0.8000	0.8000	0.8000	0.8000
2022100313	0.8000	0.8000	0.8000	0.8000
2022100314	0.8000	0.8000	0.8000	0.8000
2022100315	0.8000	0.8000	0.8000	0.8000
2022100316	0.8000	0.8000	0.8000	0.8000
2022100317	0.8000	0.8000	0.8000	0.8000
2022100318	0.8000	0.8000	0.8000	0.8000
2022100319	0.8000	0.8000	0.8000	0.8000
2022100320	0.8000	0.8000	0.8000	0.8000
2022100321	0.8000	0.8000	0.8000	0.8000
2022100322	0.8000	0.8000	0.8000	0.8000
2022100323	0.8000	0.8000	0.8000	0.8000
2022100400	0.8000	0.8000	0.8000	0.8000
2022100401	0.8000	0.8000	0.8000	0.8000
2022100402	0.8000	0.8000	0.8000	0.8000
2022100403	0.8000	0.8000	0.8000	0.8000
2022100404	0.8000	0.8000	0.8000	0.8000
2022100405	0.8000	0.8000	0.8000	0.8000
2022100406	0.8000	0.8000	0.8000	0.8000
2022100407	0.8000	0.8000	0.8000	0.8000
2022100408	0.8000	0.8000	0.8000	0.8000
2022100409	0.8000	0.8000	0.8000	0.8000
2022100410	0.8000	0.8000	0.8000	0.8000
2022100411	0.8000	0.8000	0.8000	0.8000
2022100412	0.8000	0.8000	0.8000	0.8000
2022100413	0.8000	0.8000	0.8000	0.8000
2022100414	0.8000	0.8000	0.8000	0.8000
2022100415	0.8000	0.8000	0.8000	0.8000
2022100416	0.8000	0.8000	0.8000	0.8000
2022100417	0.8000	0.8000	0.8000	0.8000
2022100418	0.8000	0.8000	0.8000	0.8000
2022100419	0.8000	0.8000	0.8000	0.8000
2022100420	0.8000	0.8000	0.8000	0.8000
2022100421	0.8000	0.8000	0.8000	0.8000
2022100422	0.8000	0.8000	0.8000	0.8000
2022100423	0.8000	0.8000	0.8000	0.8000
2022100500	0.8000	0.8000	0.8000	0.8000
2022100501	0.8000	0.8000	0.8000	0.8000
2022100502	0.8000	0.8000	0.8000	0.8000
2022100503	0.8000	0.8000	0.8000	0.8000
2022100504	0.8000	0.8000	0.8000	0.8000
2022100505	0.8000	0.8000	0.8000	0.8000
2022100506	0.8000	0.8000	0.8000	0.8000
2022100507	0.8000	0.8000	0.8000	0.8000
2022100508	0.8000	0.8000	0.8000	0.8000
2022100509	0.8000	0.8000	0.8000	0.8000
2022100510	0.8000	0.8000	0.8000	0.8000
2022100511	0.8000	0.8000	0.8000	0.8000
2022100512	0.8000	0.8000	0.8000	0.8000
2022100513	0.8000	0.8000	0.8000	0.8000
2022100514	0.8000	0.8000	0.8000	0.8000
2022100515	0.8000	0.8000	0.8000	0.8000
2022100516	0.8000	0.8000	0.8000	0.8000
2022100517	0.8000	0.8000	0.8000	0.8000
2022100518	0.8000	0.8000	0.8000	0.8000
2022100519	0.8000	0.8000	0.8000	0.8000
2022100520	0.8000	0.8000	0.8000	0.8000
2022100521	0.8000	0.8000	0.8000	0.8000
2022100522	0.8000	0.8000	0.8000	0.8000
2022100523	0.8000	0.8000	0.8000	0.8000
2022100600	0.8000	0.8000	0.8000	0.8000
2022100601	0.8000	0.8000	0.8000	0.8000
2022100602	0.8000	0.8000	0.8000	0.8000
2022100603	0.8000	0.8000	0.8000	0.8000
2022100604	0.8000	0.8000	0.8000	0.8000
2022100605	0.8000	0.8000	0.8000	0.8000
2022100606	0.8000	0.8000	0.8000	0.8000
2022100607	0.8000	0.8000	0.8000	0.8000
2022100608	0.8000	0.8000	0.8000	0.8000
2022100609	0.8000	0.8000	0.8000	0.8000
2022100610	0.8000	0.8000	0.8000	0.8000
2022100611	0.8000	0.8000	0.8000	0.8000
2022100612	0.8000	0.8000	0.8000	0.8000
2022100613	0.8000	0.8000	0.8000	0.8000
2022100614	0.8000	0.8000	0.8000	0.8000
2022100615	0.8000	0.8000	0.8000	0.8000
2022100616	0.8000	0.8000	0.8000	0.8000
2022100617	0.8000	0.8000	0.8000	0.8000
2022100618	0.8000	0.8000	0.8000	0.8000
2022100619	0.8000	0.8000	0.8000	0.8000
2022100620	0.8000	0.8000	0.8000	0.8000
2022100621	0.8000	0.8000	0.8000	0.8000
2022100622	0.8000	0.8000	0.8000	0.8000
2022100623	0.8000	0.8000	0.8000	0.8000
2022100700	0.8000	0.8000	0.8000	0.8000
2022100701	0.8000	0.8000	0.8000	0.8000
2022100702	0.8000	0.8000	0.8000	0.8000
2022100703	0.8000	0.8000	0.8000	0.8000
2022100704	0.8000	0.8000	0.8000	0.8000
2022100705	0.8000	0.8000	0.8000	0.8000
2022100706	0.8000	0.8000	0.8000	0.8000
2022100707	0.8000	0.8000	0.8000	0.8000
2022100708	0.8000	0.8000	0.8000	0.8000
2022100709	0.8000	0.8000	0.8000	0.8000
2022100710	0.8000	0.8000	0.8000	0.8000
2022100711	0.8000	0.8000	0.8000	0.8000
2022100712	0.8000	0.8000	0.8000	0.8000
2022100713	0.8000	0.8000	0.8000	0.8000
2022100714	0.8000	0.8000	0.8000	0.8000
2022100715	0.8000	0.8000	0.8000	0.8000
2022100716	0.8000	0.8000	0.8000	0.8000
2022100717	0.8000	0.8000	0.8000	0.8000
2022100718	0.8000	0.8000	0.8000	0.8000
2022100719	0.8000	0.8000	0.8000	0.8000
2022100720	0.8000	0.8000	0.8000	0.8000
2022100721	0.8000	0.8000	0.8000	0.8000
2022100722	0.8000	0.8000	0.8000	0.8000
2022100723	0.8000	0.8000	0.8000	0.8000
2022100800	0.8000	0.8000	0.8000	0.8000
2022100801	0.8000	0.8000	0.8000	0.8000
2022100802	0.8000	0.8000	0.8000	0.8000
2022100803	0.8000	0.8000	0.8000	0.8000
2022100804	0.8000	0.8000	0.8000	0.8000
2022100805	0.8000	0.8000	0.8000	0.8000
2022100806	0.8000	0.8000	0.8000	0.8000
2022100807	0.8000	0.8000	0.8000	0.8000
2022100808	0.8000	0.8000	0.8000	0.8000
2022100809	0.8000	0.8000	0.8000	0.8000
2022100810	0.8000	0.8000	0.8000	0.8000
2022100811	0.8000	0.8000	0.8000	0.8000
2022100812	0.8000	0.8000	0.8000	0.8000
2022100813	0.8000	0.8000	0.8000	0.8000
2022100814	0.8000	0.8000	0.8000	0.8000
2022100815	0.8000	0.8000	0.8000	0.8000
2022100816	0.8000	0.8000	0.8000	0.8000
2022100817	0.8000	0.8000	0.8000	0.8000
2022100818	0.8000	0.8000	0.8000	0.8000
2022100819	0.8000	0.8000	0.8000	0.8000
2022100820	0.8000	0.8000	0.8000	0.8000
2022100821	0.8000	0.8000	0.8000	0.8000
2022100822	0.8000	0.8000	0.8000	0.8000
2022100823	0.8000	0.8000	0.8000	0.8000
2022100900	0.8000	0.8000	0.8000	0.8000
2022100901	0.8000	0.8000	0.8000	0.8000
2022100902	0.8000	0.8000	0.8000	0.8000
2022100903	0.8000	0.8000	0.8000	0.8000
2022100904	0.8000	0.8000	0.8000	0.8000
2022100905	0.8000	0.8000	0.8000	0.8000
2022100906	0.8000	0.8000	0.8000	0.8000
2022100907	0.8000	0.8000	0.8000	0.8000
2022100908	0.8000	0.8000	0.8000	0.8000
2022100909	0.8000	0.8000	0.8000	0.8000
2022100910	0.8000	0.8000	0.8000	0.8000
2022100911	0.8000	0.8000	0.8000	0.8000
2022100912	0.8000	0.8000	0.8000	0.8000
2022100913	0.8000	0.8000	0.8000	0.8000
2022100914	0.8000	0.8000	0.8000	0.8000
2022100915	0.8000	0.8000	0.8000	0.8000
2022100916	0.8000	0.8000	0.8000	0.8000
2022100917	0.8000	0.8000	0.8000	0.8000
2022100918	0.8000	0.8000	0.8000	0.8000
2022100919	0.8000	0.8000	0.8000	0.8000
2022100920	0.8000	0.8000	0.8000	0.8000
2022100921	0.8000	0.8000	0.8000	0.8000
2022100922	0.8000	0.8000	0.8000	0.8000
2022100923	0.8000	0.8000	0.8000	0.8000
2022101000	0.8000	0.8000	0.8000	0.8000
2022101001	0.8000	0.8000	0.8000	0.8000
2022101002	0.8000	0.8000	0.8000	0.8000
2022101003	0.8000	0.8000	0.8000	0.8000
2022101004	0.8000	0.8000	0.8000	0.8000
2022101005	0.8000	0.8000	0.8000	0.8000
2022101006	0.8000	0.8000	0.8000	0.8000
2022101007	0.8000	0.8000	0.8000	0.8000
2022101008	0.8000	0.8000	0.8000	0.8000
2022101009	0.8000	0.8000	0.8000	0.8000
2022101010	0.8000	0.8000	0.8000	0.8000
2022101011	0.8000	0.8000	0.8000	0.8000
2022101012	0.8000	0.8000	0.8000	0.8000
2022101013	0.8000	0.8000	0.8000	0.8000
2022101014	0.8000	0.8000	0.8000	0.8000
2022101015	0.8000	0.8000	0.8000	0.8000
2022101016	0.8000	0.8000	0.8000	0.8000
2022101017	0.8000	0.8000	0.8000	0.8000
2022101018	0.8000	0.8000	0.8000	0.8000
2022101019	0.8000	0.8000	0.8000	0.8000
2022101020	0.8000	0.8000	0.8000	0.8000
2022101021	0.8000	0.8000	0.8000	0.8000
2022101022	0.8000	0.8000	0.8000	0.8000
2022101023	0.8000	0.8000	0.8000	0.8000
2022101100	0.8000	0.8000	0.8000	0.8000
2022101101	0.8000	0.8000	0.8000	0.8000
2022101102	0.8000	0.8000	0.8000	0.8000
2022101103	0.8000	0.8000	0.8000	0.8000
2022101104	0.8000	0.8000	0.8000	0.8000
2022101105	0.8000	0.8000	0.8000	0.8000
2022101106	0.8000	0.8000	0.8000	0.8000
2022101107	0.8000	0.8000	0.8000	0.8000
2022101108	0.8000	0.8000	0.8000	0.8000
2022101109	0.8000	0.8000	0.8000	0.8000
2022101110	0.8000	0.8000	0.8000	0.8000
2022101111	0.8000	0.8000	0.8000	0.8000
2022101112	0.8000	0.8000	0.8000	0.8000
2022101113	0.8000	0.8000	0.8000	0.8000
2022101114	0.8000	0.8000	0.8000	0.8000
2022101115	0.8000	0.8000	0.8000	0.8000
2022101116	0.8000	0.8000	0.8000	0.8000
2022101117	0.8000	0.8000	0.8000	0.8000
2022101118	0.8000	0.8000	0.8000	0.8000
2022101119	0.8000	0.8000	0.8000	0.8000
2022101120	0.8000	0.8000	0.8000	0.8000
2022101121	0.8000	0.8000	0.8000	0.8000
2022101122	0.8000	0.8000	0.8000	0.8000
2022101123	0.8000	0.8000	0.8000	0.8000
2022101200	0.8000	0.8000	0.8000	0.8000
2022101201	0.8000	0.8000	0.8000	0.8000
2022101202	0.8000	0.8000	0.8000	0.8000
2022101203	0.8000	0.8000	0.8000	0.8000
2022101204	0.8000	0.8000	0.8000	0.8000
2022101205	0.8000	0.8000	0.8000	0.8000
2022101206	0.8000	0.8000	0.8000	0.8000
2022101207	0.8000	0.8000	0.8000	0.8000
2022101208	0.8000	0.8000	0.8000	0.8000
2022101209	0.8000	0.8000	0.8000	0.8000
2022101210	0.8000	0.8000	0.8000	0.8000
2022101211	0.8000	0.8000	0.8000	0.8000
2022101212	0.8000	0.8000	0.8000	0.8000
2022101213	0.8000	0.8000	0.8000	0.8000
2022101214	0.8000	0.8000	0.8000	0.8000
2022101215	0.8000	0.8000	0.8000	0.8000
2022101216	0.8000	0.8000	0.8000	0.8000
2022101217	0.8000	0.8000	0.8000	0.8000
2022101218	0.8000	0.8000	0.8000	0.8000
2022101219	0.8000	0.8000	0.8000	0.8000
2022101220	0.8000	0.8000	0.8000	0.8000
2022101221	0.8000	0.8000	0.8000	0.8000
2022101222	0.8000	0.8000	0.8000	0.8000
2022101223	0.8000	0.8000	0.8000	0.8000
2022101300	0.8000	0.8000	0.8000	0.8000
2022101301	0.8000	0.8000	0.8000	0.8000
2022101302	0.8000	0.8000	0.8000	0.8000
2022101303	0.8000	0.8000	0.8000	0.8000
2022101304	0.8000	0.8000	0.8000	0.8000
2022101305	0.8000	0.8000	0.8000	0.8000
2022101306	0.8000	0.8000	0.8000	0.8000
2022101307	0.8000	0.8000	0.8000	0.8000
2022101308	0.8000	0.8000	0.8000	0.8000
2022101309	0.8000	0.8000	0.8000	0.8000
2022101310	0.8000	0.8000	0.8000	0.8000
2022101311	0.8000	0.8000	0.8000	0.8000
2022101312	0.8000	0.8000	0.8000	0.8000
2022101313	0.8000	0.8000	0.8000	0.8000
2022101314	0.8000	0.8000	0.8000	0.8000
2022101315	0.8000	0.8000	0.8000	0.8000
2022101316	0.8000	0.8000	0.8000	0.8000
2022101317	0.8000	0.8000	0.8000	0.8000
2022101318	0.8000	0.8000	0.8000	0.8000
2022101319	0.8000	0.8000	0.8000	0.8000
2022101320	0.8000	0.8000	0.8000	0.8000
2022101321	0.8000	0.8000	0.8000	0.8000
2022101322	0.8000	0.8000	0.8000	0.8000
2022101323	0.8000	0.8000	0.8000	0.8000
2022101400	0.8000	0.8000	0.8000	0.8000
2022101401	0.8000	0.8000	0.8000	0.8000
2022101402	0.8000	0.8000	0.8000	0.8000
2022101403	0.8000	0.8000	0.8000	0.8000
2022101404	0.8000	0.8000	0.8000	0.8000
2022101405	0.8000	0.8000	0.8000	0.8000
2022101406	0.8000	0.8000	0.8000	0.8000
2022101407	0.8000	0.8000	0.8000	0.8000
2022101408	0.8000	0.8000	0.8000	0.8000
2022101409	0.8000	0.8000	0.8000	0.8000
2022101410	0.8000	0.8000	0.8000	0.8000
2022101411	0.8000	0.8000	0.8000	0.8000
2022101412	0.8000	0.8000	0.8000	0.8000
2022101413	0.8000	0.8000	0.8000	0.8000
2022101414	0.8000	0.8000	0.8000	0.8000
2022101415	0.8000	0.8000	0.8000	0.8000
2022101416	0.8000	0.8000	0.8000	0.8000
2022101417	0.8000	0.8000	0.8000	0.8000
2022101418	0.8000	0.8000	0.8000	0.8000
2022101419	0.8000	0.8000	0.8000	0.8000
2022101420	0.8000	0.8000	0.8000	0.8000
2022101421	0.8000	0.8000	0.8000	0.8000
2022101422	0.8000	0.8000	0.8000	0.8000
2022101423	0.8000	0.8000	0.8000	0.8000
2022101500	0.8000	0.8000	0.8000	0.8000
2022101501	0.8000	0.8000	0.8000	0.8000
2022101502	0.8000	0.8000	0.8000	0.8000
2022101503	0.8000	0.8000	0.8000	0.8000
2022101504	0.8000	0.8000	0.8000	0.8000
2022101505	0.8000	0.8000	0.8000	0.8000
2022101506	0.8000	0.8000	0.8000	0.8000
2022101507	0.8000	0.8000	0.8000	0.8000
2022101508	0.8000	0.8000	0.8000	0.8000
2022101509	0.8000	0.8000	0.8000	0.8000
2022101510	0.8000	0.8000	0.8000	0.8000
2022101511	0.8000	0.8000	0.8000	0.8000
2022101512	0.8000	0.8000	0.8000	0.8000
2022101513	0.8000	0.8000	0.8000	0.8000
2022101514	0.8000	0.8000	0.8000	0.8000
2022101515	0.8000	0.8000	0.8000	0.8000
2022101516	0.8000	0.8000	0.8000	0.8000
2022101517	0.8000	0.8000	0.8000	0.8000
2022101518	0.8000	0.8000	0.8000	0.8000
2022101519	0.8000	0.8000	0.8000	0.8000
2022101520	0.8000	0.8000	0.8000	0.8000
2022101521	0.8000	0.8000	0.8000	0.8000
2022101522	0.8000	0.8000	0.8000	0.8000
2022101523	0.8000	0.8000	0.8000	0.8000
2022101600	0.8000	0.8000	0.8000	0.8000
2022101601	0.8000	0.8000	0.8000	0.8000
2022101602	0.8000	0.8000	0.8000	0.8000
2022101603	0.8000	0.8000	0.8000	0.8000
2022101604	0.8000	0.8000	0.8000	0.8000
2022101605	0.8000	0.8000	0.8000	0.8000
2022101606	0.8000	0.8000	0.8000	0.8000
2022101607	0.8000	0.8000	0.8000	0.8000
2022101608	0.8000	0.8000	0.8000	0.8000
2022101609	0.8000	0.8000	0.8000	0.8000
2022101610	0.8000	0.8000	0.8000	0.8000
2022101611	0.8000	0.8000	0.8000	0.8000
2022101612	0.8000	0.8000	0.8000	0.8000
2022101613	0.8000	0.8000	0.8000	0.8000
2022101614	0.8000	0.8000	0.8000	0.8000
2022101615	0.8000	0.8000	0.8000	0.8000
2022101616	0.8000	0.8000	0.8000	0.8000
2022101617	0.8000	0.8000	0.8000	0.8000
2022101618	0.8000	0.8000	0.8000	0.8000
2022101619	0.8000	0.8000	0.8000	0.8000
2022101620	0.8000	0.8000	0.8000	0.8000
2022101621	0.8000	0.8000	0.8000	0.8000
2022101622	0.8000	0.8000	0.8000	0.8000
2022101623	0.8000	0.8000	0.8000	0.8000
2022101700	0.8000	0.8000	0.8000	0.8000
2022101701	0.8000	0.8000	0.8000	0.8000
2022101702	0.8000	0.8000	0.8000	0.8000
2022101703	0.8000	0.8000	0.8000	0.8000
2022101704	0.8000	0.8000	0.8000	0.8000
2022101705	0.8000	0.8000	0.8000	0.8000
2022101706	0.8000	0.8000	0.8000	0.8000
2022101707	0.8000	0.8000	0.8000	0.8000
2022101708	0.8000	0.8000	0.8000	0.8000
2022101709	0.8000	0.8000	0.8000	0.8000
2022101710	0.8000	0.8000	0.8000	0.8000
2022101711	0.8000	0.8000	0.8000	0.8000
2022101712	0.8000	0.8000	0.8000	0.8000
