Date_NodeID	0	3	5	9
2022091612	0.9200	0.5900	0.8200	1.8400
2022091613	0.9000	0.5800	0.8100	1.8200
2022091614	0.8900	0.5800	0.8000	1.8100
2022091615	0.8800	0.5700	0.7900	1.7900
2022091616	0.8800	0.5700	0.7900	1.7800
2022091617	0.8800	0.5700	0.7800	1.7700
2022091618	0.8800	0.5600	0.7800	1.7500
2022091619	0.8700	0.5600	0.7700	1.7400
2022091620	0.8600	0.5600	0.7700	1.7200
2022091621	0.8500	0.5500	0.7600	1.7000
2022091622	0.8500	0.5400	0.7500	1.6800
2022091623	0.8400	0.5400	0.7400	1.6600
2022091700	0.8300	0.5300	0.7300	1.6400
2022091701	0.8200	0.5300	0.7300	1.6300
2022091702	0.8300	0.5300	0.7200	1.6100
2022091703	0.8200	0.5300	0.7200	1.6000
2022091704	0.8100	0.5200	0.7100	1.5900
2022091705	0.8100	0.5200	0.7100	1.5700
2022091706	0.8100	0.5100	0.7000	1.5600
2022091707	0.7900	0.5000	0.6900	1.5400
2022091708	0.7800	0.5000	0.6900	1.5300
2022091709	0.7700	0.4900	0.6800	1.5200
2022091710	0.7700	0.4900	0.6800	1.5100
2022091711	0.7600	0.4900	0.6700	1.4900
2022091712	0.7600	0.4800	0.6600	1.4800
2022091713	0.7500	0.4800	0.6600	1.4800
2022091714	0.7400	0.4700	0.6500	1.4600
2022091715	0.7300	0.4700	0.6500	1.4500
2022091716	0.7200	0.4600	0.6400	1.4400
2022091717	0.7100	0.4600	0.6300	1.4200
2022091718	0.7000	0.4500	0.6200	1.4000
2022091719	0.7000	0.4500	0.6200	1.3900
2022091720	0.6900	0.4400	0.6100	1.3700
2022091721	0.6900	0.4400	0.6000	1.3500
2022091722	0.6800	0.4400	0.6000	1.3400
2022091723	0.6800	0.4300	0.5900	1.3200
2022091800	0.6700	0.4300	0.5900	1.3100
2022091801	0.6600	0.4200	0.5800	1.2900
2022091802	0.6500	0.4200	0.5700	1.2800
2022091803	0.6500	0.4200	0.5700	1.2800
2022091804	0.6500	0.4200	0.5800	1.3000
2022091805	0.6500	0.4200	0.5800	1.3000
2022091806	0.6400	0.4100	0.5700	1.2900
2022091807	0.6400	0.4100	0.5700	1.2800
2022091808	0.6300	0.4000	0.5600	1.2600
2022091809	0.6200	0.4000	0.5500	1.2500
2022091810	0.6100	0.4000	0.5500	1.2300
2022091811	0.6100	0.3900	0.5400	1.2200
2022091812	0.6100	0.3900	0.5400	1.2200
2022091813	0.6000	0.3900	0.5300	1.2000
2022091814	0.6000	0.3900	0.5300	1.2000
2022091815	0.6000	0.3800	0.5300	1.1800
2022091816	0.5900	0.3800	0.5200	1.1700
2022091817	0.5900	0.3800	0.5200	1.1600
2022091818	0.5800	0.3700	0.5100	1.1500
2022091819	0.5700	0.3700	0.5100	1.1400
2022091820	0.5600	0.3600	0.5000	1.1200
2022091821	0.5600	0.3600	0.5000	1.1200
2022091822	0.5600	0.3600	0.4900	1.1000
