POWERSTATION node 10 EASTER
init_Power = 0.00000
penstock_config = SHARED
headloss_coef = 0.145000
yyyy mm dd hh [m3/s]    [Euro/MWh]  [fr_g0] [m3/s] [m3/s] [Euro] [Euro] [m] [m] [MWh] [Euro] [Euro] [GWh/Mm3]
yyyy mm dd hh Up_Inflow Price Action_g0 tot_outflow auto_qmin income startstopCost Hnetto Hbrutto Power adjust_cost profit est_eekv
2022 9 3 19 0.0000 513.1200 0.0000 0.0000 0.0000 0.0000 0.0000 189.7703 189.7703 0.0000 0.0000 0.0000 0.0000
2022 9 3 20 0.0000 443.1200 0.0000 0.0000 0.0000 0.0000 0.0000 189.7711 189.7711 0.0000 0.0000 0.0000 0.0000
2022 9 3 21 0.0000 395.0200 0.0000 0.0000 0.0000 0.0000 0.0000 189.7719 189.7719 0.0000 0.0000 0.0000 0.0000
2022 9 3 22 0.0000 330.8700 0.0000 0.0000 0.0000 0.0000 0.0000 189.7727 189.7727 0.0000 0.0000 0.0000 0.0000
2022 9 3 23 0.0000 215.7900 0.0000 0.0000 0.0000 0.0000 0.0000 189.7735 189.7735 0.0000 0.0000 0.0000 0.0000
2022 9 4 0 0.0000 210.1400 0.0000 0.0000 0.0000 0.0000 0.0000 189.7743 189.7743 0.0000 0.0000 0.0000 0.0000
2022 9 4 1 0.0000 205.3000 0.0000 0.0000 0.0000 0.0000 0.0000 189.7753 189.7753 0.0000 0.0000 0.0000 0.0000
2022 9 4 2 0.0000 209.5200 0.0000 0.0000 0.0000 0.0000 0.0000 189.7762 189.7762 0.0000 0.0000 0.0000 0.0000
2022 9 4 3 0.0000 225.8600 0.0000 0.0000 0.0000 0.0000 0.0000 189.7771 189.7771 0.0000 0.0000 0.0000 0.0000
2022 9 4 4 0.0000 228.5700 0.0000 0.0000 0.0000 0.0000 0.0000 189.7781 189.7781 0.0000 0.0000 0.0000 0.0000
2022 9 4 5 7.8400 216.1600 0.8000 7.8400 0.0000 2683.5571 1.0000 180.8609 189.7734 12.4147 0.0000 2682.5571 0.4399
2022 9 4 6 7.8400 231.8500 0.8000 7.8400 0.0000 2878.1825 0.0000 180.8507 189.7632 12.4140 0.0000 2878.1825 0.4398
2022 9 4 7 7.8400 215.0200 0.8000 7.8400 0.0000 2669.1192 0.0000 180.8415 189.7540 12.4134 0.0000 2669.1192 0.4398
2022 9 4 8 7.8400 188.9800 0.8000 7.8400 0.0000 2345.7749 0.0000 180.8338 189.7463 12.4128 0.0000 2345.7749 0.4398
2022 9 4 9 7.8400 298.2800 0.8000 7.8400 0.0000 3702.3736 0.0000 180.8278 189.7403 12.4124 0.0000 3702.3736 0.4398
2022 9 4 10 7.8400 200.4200 0.8000 7.8400 0.0000 2487.6374 0.0000 180.8236 189.7361 12.4121 0.0000 2487.6374 0.4398
2022 9 4 11 7.8400 248.6000 0.8000 7.8400 0.0000 3085.6103 0.0000 180.8211 189.7336 12.4119 0.0000 3085.6103 0.4398
2022 9 4 12 7.8400 404.7600 0.8000 7.8400 0.0000 5023.8294 0.0000 180.8200 189.7325 12.4119 0.0000 5023.8294 0.4398
2022 9 4 13 7.8400 404.3900 0.8000 7.8400 0.0000 5019.2387 0.0000 180.8200 189.7325 12.4119 0.0000 5019.2387 0.4398
2022 9 4 14 7.8400 364.4300 0.8000 7.8400 0.0000 4523.2841 0.0000 180.8210 189.7335 12.4119 0.0000 4523.2841 0.4398
2022 9 4 15 7.8400 248.5300 0.8000 7.8400 0.0000 3084.7684 0.0000 180.8226 189.7352 12.4121 0.0000 3084.7684 0.4398
2022 9 4 16 7.8400 410.2000 0.8000 7.8400 0.0000 5091.4873 0.0000 180.8248 189.7373 12.4122 0.0000 5091.4873 0.4398
2022 9 4 17 7.8400 442.0700 0.8000 7.8400 0.0000 5487.1422 0.0000 180.8274 189.7399 12.4124 0.0000 5487.1422 0.4398
2022 9 4 18 7.8400 501.0600 0.8000 7.8400 0.0000 6219.4459 0.0000 180.8302 189.7427 12.4126 0.0000 6219.4459 0.4398
2022 9 4 19 7.8400 500.6000 0.8000 7.8400 0.0000 6213.8400 0.0000 180.8333 189.7458 12.4128 0.0000 6213.8400 0.4398
2022 9 4 20 7.8400 449.0300 0.8000 7.8400 0.0000 5573.8099 0.0000 180.8364 189.7489 12.4130 0.0000 5573.8099 0.4398
2022 9 4 21 7.8400 418.8500 0.8000 7.8400 0.0000 5199.2791 0.0000 180.8397 189.7522 12.4132 0.0000 5199.2791 0.4398
2022 9 4 22 7.8400 344.0800 0.8000 7.8400 0.0000 4271.2204 0.0000 180.8430 189.7555 12.4135 0.0000 4271.2204 0.4398
2022 9 4 23 7.8400 275.7500 0.8000 7.8400 0.0000 3423.0729 0.0000 180.8463 189.7588 12.4137 0.0000 3423.0729 0.4398
2022 9 5 0 7.8400 225.3100 0.8000 7.8400 0.0000 2796.9789 0.0000 180.8497 189.7622 12.4139 0.0000 2796.9789 0.4398
2022 9 5 1 7.8400 217.5800 0.8000 7.8400 0.0000 2701.0702 0.0000 180.8531 189.7656 12.4141 0.0000 2701.0702 0.4398
2022 9 5 2 7.8400 228.2200 0.8000 7.8400 0.0000 2833.2101 0.0000 180.8565 189.7690 12.4144 0.0000 2833.2101 0.4399
2022 9 5 3 7.8400 245.1000 0.8000 7.8400 0.0000 3042.8225 0.0000 180.8599 189.7724 12.4146 0.0000 3042.8225 0.4399
2022 9 5 4 7.8400 376.3900 0.8000 7.8400 0.0000 4672.8259 0.0000 180.8634 189.7759 12.4149 0.0000 4672.8259 0.4399
2022 9 5 5 7.8400 457.3400 0.8000 7.8400 0.0000 5677.9151 0.0000 180.8668 189.7793 12.4151 0.0000 5677.9151 0.4399
2022 9 5 6 7.8400 503.6800 0.8000 7.8400 0.0000 6253.3483 0.0000 180.8702 189.7827 12.4153 0.0000 6253.3483 0.4399
2022 9 5 7 7.8400 517.0400 0.8000 7.8400 0.0000 6419.3382 0.0000 180.8736 189.7861 12.4156 0.0000 6419.3382 0.4399
2022 9 5 8 7.8400 476.2600 0.8000 7.8400 0.0000 5913.1441 0.0000 180.8770 189.7895 12.4158 0.0000 5913.1441 0.4399
2022 9 5 9 7.8400 429.2600 0.8000 7.8400 0.0000 5329.7026 0.0000 180.8804 189.7930 12.4160 0.0000 5329.7026 0.4399
2022 9 5 10 7.8400 385.8200 0.8000 7.8400 0.0000 4790.4407 0.0000 180.8839 189.7964 12.4163 0.0000 4790.4407 0.4399
2022 9 5 11 7.8400 402.6600 0.8000 7.8400 0.0000 4999.6247 0.0000 180.8873 189.7998 12.4165 0.0000 4999.6247 0.4399
2022 9 5 12 7.8400 398.7600 0.8000 7.8400 0.0000 4951.2935 0.0000 180.8907 189.8032 12.4167 0.0000 4951.2935 0.4399
2022 9 5 13 7.8400 291.4200 0.8000 7.8400 0.0000 3618.5502 0.0000 180.8941 189.8066 12.4170 0.0000 3618.5502 0.4399
2022 9 5 14 7.8400 402.6800 0.8000 7.8400 0.0000 5000.1545 0.0000 180.8975 189.8100 12.4172 0.0000 5000.1545 0.4400
2022 9 5 15 7.8400 401.9700 0.8000 7.8400 0.0000 4991.4321 0.0000 180.9008 189.8134 12.4174 0.0000 4991.4321 0.4400
2022 9 5 16 7.8400 484.3400 0.8000 7.8400 0.0000 6014.3679 0.0000 180.9042 189.8167 12.4177 0.0000 6014.3679 0.4400
2022 9 5 17 7.8400 546.8400 0.8000 7.8400 0.0000 6790.5987 0.0000 180.9076 189.8201 12.4179 0.0000 6790.5987 0.4400
2022 9 5 18 7.8400 579.7300 0.8000 7.8400 0.0000 7199.1569 0.0000 180.9110 189.8235 12.4181 0.0000 7199.1569 0.4400
2022 9 5 19 7.8400 504.0000 0.8000 7.8400 0.0000 6258.8498 0.0000 180.9144 189.8269 12.4184 0.0000 6258.8498 0.4400
2022 9 5 20 7.8400 417.8100 0.8000 7.8400 0.0000 5188.6087 0.0000 180.9177 189.8303 12.4186 0.0000 5188.6087 0.4400
2022 9 5 21 7.8400 329.4400 0.8000 7.8400 0.0000 4091.2545 0.0000 180.9211 189.8336 12.4188 0.0000 4091.2545 0.4400
2022 9 5 22 7.8400 230.8900 0.8000 7.8400 0.0000 2867.4336 0.0000 180.9245 189.8370 12.4190 0.0000 2867.4336 0.4400
2022 9 5 23 7.8400 279.5100 0.8000 7.8400 0.0000 3471.3123 0.0000 180.9278 189.8404 12.4193 0.0000 3471.3123 0.4400
2022 9 6 0 7.8400 305.4700 0.8000 7.8400 0.0000 3793.7872 0.0000 180.9312 189.8437 12.4195 0.0000 3793.7872 0.4400
2022 9 6 1 7.8400 282.3100 0.8000 7.8400 0.0000 3506.2165 0.0000 180.9346 189.8471 12.4197 0.0000 3506.2165 0.4400
