POWERSTATION node 1 SVOLETJONN
init_Power = 0.00000
penstock_config = SHARED
headloss_coef = 0.300000
yyyy mm dd hh [m3/s]    [Euro/MWh]  [fr_g0] [m3/s] [m3/s] [Euro] [Euro] [m] [m] [MWh] [Euro] [Euro] [GWh/Mm3]
yyyy mm dd hh Up_Inflow Price Action_g0 tot_outflow auto_qmin income startstopCost Hnetto Hbrutto Power adjust_cost profit est_eekv
2022 9 7 11 3.2000 401.2200 0.8000 3.2000 0.0000 668.6775 0.0000 59.4853 62.5573 1.6666 0.0000 668.6775 0.1447
2022 9 7 12 3.2000 397.7500 0.8000 3.2000 0.0000 662.7816 0.0000 59.4751 62.5471 1.6663 0.0000 662.7816 0.1446
2022 9 7 13 3.2000 404.9600 0.8000 3.2000 0.0000 674.6807 0.0000 59.4650 62.5370 1.6660 0.0000 674.6807 0.1446
2022 9 7 14 3.2000 408.3600 0.8000 3.2000 0.0000 680.2293 0.0000 59.4549 62.5269 1.6658 0.0000 680.2293 0.1446
2022 9 7 15 3.2000 466.8800 0.8000 3.2000 0.0000 777.5769 0.0000 59.4447 62.5167 1.6655 0.0000 777.5769 0.1446
2022 9 7 16 3.2000 499.4900 0.8000 3.2000 0.0000 831.7461 0.0000 59.4346 62.5066 1.6652 0.0000 831.7461 0.1445
2022 9 7 17 3.2000 520.7000 0.8000 3.2000 0.0000 866.9166 0.0000 59.4244 62.4964 1.6649 0.0000 866.9166 0.1445
2022 9 7 18 3.2000 544.1300 0.8000 3.2000 0.0000 905.7702 0.0000 59.4142 62.4862 1.6646 0.0000 905.7702 0.1445
2022 9 7 19 3.2000 524.2600 0.8000 3.2000 0.0000 872.5444 0.0000 59.4040 62.4760 1.6643 0.0000 872.5444 0.1445
2022 9 7 20 3.2000 502.1600 0.8000 3.2000 0.0000 835.6187 0.0000 59.3938 62.4658 1.6640 0.0000 835.6187 0.1444
2022 9 7 21 3.2000 484.5200 0.8000 3.2000 0.0000 806.1257 0.0000 59.3836 62.4556 1.6638 0.0000 806.1257 0.1444
2022 9 7 22 3.2000 434.1200 0.8000 3.2000 0.0000 722.1474 0.0000 59.3733 62.4453 1.6635 0.0000 722.1474 0.1444
2022 9 7 23 3.2000 439.0400 0.8000 3.2000 0.0000 730.2054 0.0000 59.3630 62.4350 1.6632 0.0000 730.2054 0.1444
2022 9 8 0 3.2000 405.0600 0.8000 3.2000 0.0000 673.5735 0.0000 59.3527 62.4247 1.6629 0.0000 673.5735 0.1443
2022 9 8 1 3.2000 397.6600 0.8000 3.2000 0.0000 661.1535 0.0000 59.3425 62.4145 1.6626 0.0000 661.1535 0.1443
2022 9 8 2 3.2000 379.4100 0.8000 3.2000 0.0000 630.7015 0.0000 59.3322 62.4042 1.6623 0.0000 630.7015 0.1443
2022 9 8 3 3.2000 376.7300 0.8000 3.2000 0.0000 626.1379 0.0000 59.3219 62.3939 1.6620 0.0000 626.1379 0.1443
2022 9 8 4 3.2000 439.1000 0.8000 3.2000 0.0000 729.6723 0.0000 59.3116 62.3836 1.6617 0.0000 729.6723 0.1442
2022 9 8 5 3.2000 459.8200 0.8000 3.2000 0.0000 763.9711 0.0000 59.3013 62.3733 1.6615 0.0000 763.9711 0.1442
2022 9 8 6 3.2000 486.0300 0.8000 3.2000 0.0000 807.3775 0.0000 59.2910 62.3630 1.6612 0.0000 807.3775 0.1442
2022 9 8 7 3.2000 504.4700 0.8000 3.2000 0.0000 837.8635 0.0000 59.2807 62.3527 1.6609 0.0000 837.8635 0.1442
2022 9 8 8 3.2000 473.3100 0.8000 3.2000 0.0000 785.9734 0.0000 59.2703 62.3423 1.6606 0.0000 785.9734 0.1441
