CHANNEL node 8 DALSANA
N_CASCADE_LINRES 3
K_TRAVELTIME_HOURS 6.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2023 5 6 0 12.3310 0.26643532 12.3427 0.0000 
2023 5 7 0 12.2873 0.26548506 12.2983 0.0000 
2023 5 8 0 12.2612 0.26489050 12.2681 0.0000 
2023 5 9 0 12.2925 0.26546540 12.2859 0.0000 
2023 5 10 0 12.4777 0.26919232 12.4345 0.0000 
2023 5 11 0 6.0240 0.14140401 7.5030 0.0000 
2023 5 12 0 3.7174 0.08465604 4.3742 0.0000 
2023 5 13 0 4.2182 0.09035295 4.1523 0.0000 
2023 5 14 0 4.7499 0.10164159 4.6192 0.0000 
2023 5 15 0 5.3505 0.11449345 5.2018 0.0000 
2023 5 16 0 6.0432 0.12929036 5.8719 0.0000 
2023 5 17 0 6.6867 0.14327228 6.5249 0.0000 
2023 5 18 0 7.2336 0.15525567 7.0949 0.0000 
2023 5 19 0 7.7117 0.16570854 7.5907 0.0000 
2023 5 20 0 8.1618 0.17548360 8.0487 0.0000 
2023 5 21 0 8.5721 0.18441699 8.4687 0.0000 
2023 5 22 0 8.9538 0.19271378 8.8578 0.0000 
2023 5 23 0 9.4153 0.20254427 9.3015 0.0000 
2023 5 24 0 9.8525 0.21202540 9.7427 0.0000 
2023 5 25 0 10.2384 0.22045118 10.1408 0.0000 
2023 5 26 0 10.5874 0.22805828 10.4994 0.0000 
2023 5 27 0 10.8806 0.23449004 10.8061 0.0000 
2023 5 28 0 11.0982 0.23932626 11.0423 0.0000 
2023 5 29 0 11.2316 0.24235882 11.1965 0.0000 
2023 5 30 0 11.2993 0.24394013 11.2810 0.0000 
2023 5 31 0 11.3128 0.24432947 11.3083 0.0000 
2023 6 1 0 11.2806 0.24371609 11.2877 0.0000 
2023 6 2 0 11.2037 0.24213639 11.2220 0.0000 
2023 6 3 0 11.0874 0.23969516 11.1157 0.0000 
2023 6 4 0 10.9398 0.23656336 10.9760 0.0000 
2023 6 5 0 10.7666 0.23286836 10.8093 0.0000 
2023 6 6 0 10.5707 0.22867928 10.6192 0.0000 
2023 6 7 0 10.3558 0.22407025 10.4091 0.0000 
2023 6 8 0 10.1253 0.21912032 10.1826 0.0000 
2023 6 9 0 9.8819 0.21388749 9.9425 0.0000 
2023 6 10 0 9.6285 0.20843107 9.6916 0.0000 
2023 6 11 0 9.3679 0.20281519 9.4329 0.0000 
2023 6 12 0 9.1023 0.19708669 9.1686 0.0000 
2023 6 13 0 8.8343 0.19130331 8.9012 0.0000 
2023 6 14 0 8.5652 0.18549274 8.6325 0.0000 
2023 6 15 0 8.2973 0.17970356 8.3643 0.0000 
2023 6 16 0 8.0324 0.17397584 8.0986 0.0000 
2023 6 17 0 7.7712 0.16832726 7.8365 0.0000 
2023 6 18 0 7.5147 0.16278017 7.5789 0.0000 
2023 6 19 0 7.2638 0.15734975 7.3266 0.0000 
2023 6 20 0 7.0202 0.15207474 7.0812 0.0000 
2023 6 21 0 6.7870 0.14701936 6.8455 0.0000 
2023 6 22 0 6.5850 0.14260177 6.6362 0.0000 
2023 6 23 0 6.3883 0.13834232 6.4376 0.0000 
2023 6 24 0 6.1942 0.13414527 6.2428 0.0000 
2023 6 25 0 6.0025 0.12999947 6.0505 0.0000 
2023 6 26 0 5.8150 0.12594152 5.8620 0.0000 
2023 6 27 0 5.6332 0.12200392 5.6787 0.0000 
2023 6 28 0 5.4557 0.11816217 5.5001 0.0000 
2023 6 29 0 5.2829 0.11442236 5.3262 0.0000 
2023 6 30 0 5.1178 0.11084246 5.1593 0.0000 
2023 7 1 0 4.9568 0.10735694 4.9971 0.0000 
2023 7 2 0 4.8023 0.10400846 4.8411 0.0000 
2023 7 3 0 4.6524 0.10076135 4.6900 0.0000 
2023 7 4 0 4.5131 0.09773464 4.5482 0.0000 
2023 7 5 0 4.3787 0.09482226 4.4124 0.0000 
2023 7 6 0 4.2527 0.09208504 4.2844 0.0000 
2023 7 7 0 4.1350 0.08952803 4.1646 0.0000 
2023 7 8 0 4.0327 0.08729052 4.0586 0.0000 
2023 7 9 0 3.9403 0.08527721 3.9636 0.0000 
2023 7 10 0 3.8535 0.08339188 3.8753 0.0000 
2023 7 11 0 3.7770 0.08172194 3.7964 0.0000 
2023 7 12 0 3.7220 0.08049566 3.7362 0.0000 
2023 7 13 0 3.6641 0.07924879 3.6785 0.0000 
2023 7 14 0 3.6016 0.07790633 3.6171 0.0000 
2023 7 15 0 3.5529 0.07683073 3.5653 0.0000 
2023 7 16 0 3.5669 0.07702290 3.5647 0.0000 
2023 7 17 0 3.6404 0.07850315 3.6233 0.0000 
2023 7 18 0 3.6981 0.07977424 3.6834 0.0000 
2023 7 19 0 13.1486 0.26746743 10.9762 0.0000 
2023 7 20 0 13.0642 0.28186118 12.8976 0.0000 
2023 7 21 0 12.9535 0.27999264 12.9751 0.0000 
2023 7 22 0 12.8225 0.27720029 12.8548 0.0000 
2023 7 23 0 12.6904 0.27434971 12.7234 0.0000 
2023 7 24 0 12.5562 0.27145579 12.5897 0.0000 
2023 7 25 0 12.4198 0.26851385 12.4539 0.0000 
2023 7 26 0 12.2845 0.26558877 12.3183 0.0000 
2023 7 27 0 12.1506 0.26269320 12.1841 0.0000 
2023 7 28 0 12.0172 0.25981105 12.0505 0.0000 
2023 7 29 0 11.8855 0.25696409 11.9185 0.0000 
2023 7 30 0 11.7583 0.25420806 11.7902 0.0000 
2023 7 31 0 11.6456 0.25174898 11.6741 0.0000 
2023 8 1 0 11.5303 0.24926185 11.5591 0.0000 
2023 8 2 0 11.4128 0.24672782 11.4421 0.0000 
2023 8 3 0 11.2968 0.24421952 11.3258 0.0000 
2023 8 4 0 11.1838 0.24177353 11.2121 0.0000 
2023 8 5 0 11.0749 0.23941388 11.1022 0.0000 
2023 8 6 0 10.9691 0.23712350 10.9956 0.0000 
2023 8 7 0 10.8667 0.23490622 10.8924 0.0000 
2023 8 8 0 10.7903 0.23320887 10.8099 0.0000 
2023 8 9 0 10.7196 0.23167112 10.7374 0.0000 
2023 8 10 0 10.6470 0.23010567 10.6651 0.0000 
2023 8 11 0 10.5777 0.22860228 10.5951 0.0000 
2023 8 12 0 10.5035 0.22700930 10.5220 0.0000 
2023 8 13 0 10.4276 0.22537220 10.4465 0.0000 
2023 8 14 0 10.3538 0.22377585 10.3723 0.0000 
2023 8 15 0 10.3223 0.22302126 10.3311 0.0000 
2023 8 16 0 10.3095 0.22271004 10.3131 0.0000 
2023 8 17 0 10.2834 0.22216709 10.2896 0.0000 
2023 8 18 0 10.2471 0.22140233 10.2560 0.0000 
2023 8 19 0 10.2091 0.22058531 10.2186 0.0000 
2023 8 20 0 10.2155 0.22064567 10.2148 0.0000 
2023 8 21 0 10.2002 0.22035090 10.2036 0.0000 
2023 8 22 0 10.1716 0.21975778 10.1785 0.0000 
2023 8 23 0 10.1354 0.21899018 10.1443 0.0000 
2023 8 24 0 10.0931 0.21808781 10.1036 0.0000 
2023 8 25 0 10.0660 0.21747587 10.0731 0.0000 
2023 8 26 0 10.0717 0.21754109 10.0710 0.0000 
2023 8 27 0 10.0824 0.21776079 10.0799 0.0000 
2023 8 28 0 10.0720 0.21757245 10.0742 0.0000 
2023 8 29 0 10.0485 0.21708888 10.0541 0.0000 
2023 8 30 0 10.0168 0.21641931 10.0245 0.0000 
2023 8 31 0 9.9812 0.21565770 9.9900 0.0000 
