POWERSTATION node 10 EASTER
init_Power = 0.00000
penstock_config = SHARED
headloss_coef = 0.145000
yyyy mm dd hh [m3/s]    [Euro/MWh]  [fr_g0] [m3/s] [m3/s] [Euro] [Euro] [m] [m] [MWh] [Euro] [Euro] [GWh/Mm3]
yyyy mm dd hh Up_Inflow Price Action_g0 tot_outflow auto_qmin income startstopCost Hnetto Hbrutto Power adjust_cost profit est_eekv
2022 12 1 0 7.8400 349.6500 0.8000 7.8400 0.0000 118432.7167 0.0000 205.6061 214.5186 338.7179 0.0000 118432.7167 0.5000
2022 12 2 0 7.8400 324.9900 0.8000 7.8400 0.0000 110232.9799 0.0000 205.8920 214.8045 339.1888 0.0000 110232.9799 0.5007
2022 12 3 0 7.8400 268.8200 0.8000 7.8400 0.0000 91253.7095 0.0000 206.0567 214.9692 339.4603 0.0000 91253.7095 0.5011
2022 12 4 0 7.8400 271.5000 0.8000 7.8400 0.0000 92177.2245 0.0000 206.0875 215.0000 339.5110 0.0000 92177.2245 0.5012
2022 12 5 0 7.8400 290.7800 0.8000 7.8400 0.0000 98722.9953 0.0000 206.0875 215.0000 339.5110 0.0000 98722.9953 0.5012
2022 12 6 0 7.8400 346.8000 0.8000 7.8400 0.0000 117742.3953 0.0000 206.0875 215.0000 339.5110 0.0000 117742.3953 0.5012
2022 12 7 0 7.8400 334.1100 0.8000 7.8400 0.0000 113434.0004 0.0000 206.0875 215.0000 339.5110 0.0000 113434.0004 0.5012
2022 12 8 0 7.8400 399.0300 0.8000 7.8400 0.0000 135475.0562 0.0000 206.0875 215.0000 339.5110 0.0000 135475.0562 0.5012
2022 12 9 0 7.8400 418.6900 0.8000 7.8400 0.0000 142149.8429 0.0000 206.0875 215.0000 339.5110 0.0000 142149.8429 0.5012
2022 12 10 0 7.8400 362.9800 0.8000 7.8400 0.0000 123235.6904 0.0000 206.0875 215.0000 339.5110 0.0000 123235.6904 0.5012
2022 12 11 0 7.8400 338.6100 0.8000 7.8400 0.0000 114961.7997 0.0000 206.0875 215.0000 339.5110 0.0000 114961.7997 0.5012
2022 12 12 0 7.8400 446.1100 0.8000 7.8400 0.0000 151459.2275 0.0000 206.0875 215.0000 339.5110 0.0000 151459.2275 0.5012
