POWERSTATION node 6 SVEIGSHYL_I
init_Power = 0.00000
penstock_config = SHARED
headloss_coef = 0.200000
yyyy mm dd hh [m3/s]    [Euro/MWh]  [fr_g0] [m3/s] [m3/s] [Euro] [Euro] [m] [m] [MWh] [Euro] [Euro] [GWh/Mm3]
yyyy mm dd hh Up_Inflow Price Action_g0 tot_outflow auto_qmin income startstopCost Hnetto Hbrutto Power adjust_cost profit est_eekv
2022 10 25 0 4.7200 110.5100 0.8000 4.7200 0.0000 6875.6353 0.0000 62.7311 67.1868 62.2173 0.0000 6875.6353 0.1526
2022 10 26 0 4.7200 121.4900 0.8000 4.7200 0.0000 7565.4632 0.0000 62.7866 67.2423 62.2723 0.0000 7565.4632 0.1527
2022 10 27 0 4.7200 117.6600 0.8000 4.7200 0.0000 7333.7658 0.0000 62.8449 67.3006 62.3302 0.0000 7333.7658 0.1528
2022 10 28 0 4.7200 103.2200 0.8000 4.7200 0.0000 6437.3358 0.0000 62.8802 67.3359 62.3652 0.0000 6437.3358 0.1529
2022 10 29 0 4.7200 101.6200 0.8000 4.7200 0.0000 6340.8042 0.0000 62.9125 67.3682 62.3972 0.0000 6340.8042 0.1530
2022 10 30 0 4.7200 117.9300 0.8000 4.7200 0.0000 7362.3130 0.0000 62.9451 67.4008 62.4295 0.0000 7362.3130 0.1531
2022 10 31 0 4.7200 144.1300 0.8000 4.7200 0.0000 9001.0325 0.0000 62.9665 67.4222 62.4508 0.0000 9001.0325 0.1531
2022 11 1 0 4.7200 72.4900 0.8000 4.7200 0.0000 4528.1516 0.0000 62.9818 67.4374 62.4659 0.0000 4528.1516 0.1532
2022 11 2 0 4.7200 71.1700 0.8000 4.7200 0.0000 4448.0395 0.0000 63.0149 67.4706 62.4988 0.0000 4448.0395 0.1533
2022 11 3 0 4.7200 86.5000 0.8000 4.7200 0.0000 5413.7514 0.0000 63.1036 67.5593 62.5867 0.0000 5413.7514 0.1535
2022 11 4 0 4.7200 72.6700 0.8000 4.7200 0.0000 4558.1435 0.0000 63.2419 67.6976 62.7239 0.0000 4558.1435 0.1538
2022 11 5 0 4.7200 47.6500 0.8000 4.7200 0.0000 2995.4869 0.0000 63.3835 67.8392 62.8644 0.0000 2995.4869 0.1542
2022 11 6 0 4.7200 35.7500 0.8000 4.7200 0.0000 2251.5046 0.0000 63.4993 67.9549 62.9791 0.0000 2251.5046 0.1544
2022 11 7 0 4.7200 43.8300 0.8000 4.7200 0.0000 2765.8226 0.0000 63.6246 68.0802 63.1034 0.0000 2765.8226 0.1547
2022 11 8 0 4.7200 51.0900 0.8000 4.7200 0.0000 3231.3817 0.0000 63.7711 68.2268 63.2488 0.0000 3231.3817 0.1551
2022 11 9 0 4.7200 42.5700 0.8000 4.7200 0.0000 2699.2140 0.0000 63.9301 68.3858 63.4065 0.0000 2699.2140 0.1555
2022 11 10 0 4.7200 27.4000 0.8000 4.7200 0.0000 1741.6893 0.0000 64.0903 68.5459 63.5653 0.0000 1741.6893 0.1559
2022 11 11 0 4.7200 2.0000 0.8000 4.7200 0.0000 127.3860 0.0000 64.2190 68.6747 63.6930 0.0000 127.3860 0.1562
2022 11 12 0 4.7200 2.3700 0.8000 4.7200 0.0000 151.1948 0.0000 64.3221 68.7778 63.7953 0.0000 151.1948 0.1564
2022 11 13 0 4.7200 29.9300 0.8000 4.7200 0.0000 1911.7886 0.0000 64.4028 68.8585 63.8753 0.0000 1911.7886 0.1566
2022 11 14 0 4.7200 53.6800 0.8000 4.7200 0.0000 3432.1982 0.0000 64.4662 68.9218 63.9381 0.0000 3432.1982 0.1568
2022 11 15 0 4.7200 53.7500 0.8000 4.7200 0.0000 3439.5047 0.0000 64.5193 68.9749 63.9908 0.0000 3439.5047 0.1569
